time,actuator_id,ctrl,act,tendon_length,tendon_velocity,trntype,moment_rownnz,l_ce,v_ce,l_se,F_mtu,l_ce0,l_se0,f_se0,f_be0,f_pe0,f_lce0,fvce_denom,f_vce0,v_ce0,f_vce0_forward,force_applied,force_balance_error,F_max,l_opt,l_slack,v_max,iterations
0.001000,0,0.000000000,0.000000000,0.240000000,0.000000000,3,1,0.110000000,0.000000000,0.130000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,-0.000000000,0.000000000,1500.000000000,0.110000000,0.130000000,12.000000000,0
0.000833,0,0.000000000,0.000000000,0.240000000,0.000000000,3,1,0.110000000,0.000000000,0.130000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,-0.000000000,0.000000000,1500.000000000,0.110000000,0.130000000,12.000000000,0
0.001667,0,0.000000000,0.000000000,0.240006812,0.008175000,3,1,0.110000000,0.000000000,0.130006813,0.002574528,1.000000000,1.000052404,0.000001716,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,-0.002574528,0.000001716,1500.000000000,0.110000000,0.130000000,12.000000000,0
0.002500,0,0.000000000,0.000000000,0.240020437,0.016349785,3,1,0.110008399,0.010079229,0.130012038,0.008038789,1.000076358,1.000092600,0.000005359,0.000000000,0.000000019,1.000000000,0.000000000,0.000000000,0.007635780,1.064942717,-0.008038789,0.000005341,1500.000000000,0.110000000,0.130000000,12.000000000,1
0.003333,0,0.000000000,0.000000000,0.240040874,0.024524116,3,1,0.110029388,0.025186160,0.130011486,0.007318834,1.000267162,1.000088356,0.000004879,0.000000000,0.000000228,1.000000000,0.000000000,0.000000000,0.019080424,1.136986811,-0.007318834,0.000004652,1500.000000000,0.110000000,0.130000000,12.000000000,2
0.004167,0,0.000000000,0.000000000,0.240068123,0.032698506,3,1,0.110054061,0.029608294,0.130014061,0.010968417,1.000491467,1.000108165,0.000007312,0.000000000,0.000000770,0.999999998,0.000000000,0.000000000,0.022430526,1.154012008,-0.010968417,0.000006542,1500.000000000,0.110000000,0.130000000,12.000000000,2
0.005000,0,0.000000000,0.000000000,0.240102183,0.040872592,3,1,0.110084276,0.036257875,0.130017907,0.017788193,1.000766148,1.000137746,0.000011859,0.000000000,0.000001872,0.999999992,0.000000000,0.000000000,0.027468087,1.176988296,-0.017788193,0.000009987,1500.000000000,0.110000000,0.130000000,12.000000000,2
0.005833,0,0.000000000,0.000000000,0.240143055,0.049046109,3,1,0.110127672,0.052074837,0.130015383,0.013127195,1.001160655,1.000118331,0.000008751,0.000000000,0.000004296,0.999999973,0.000000000,0.000000000,0.039450634,1.221723736,-0.013127195,0.000004456,1500.000000000,0.110000000,0.130000000,12.000000000,3
0.006667,0,0.000000000,0.000000000,0.240190738,0.057220015,3,1,0.110172383,0.053653309,0.130018355,0.018690025,1.001567119,1.000141195,0.000012460,0.000000000,0.000007831,0.999999934,0.000000000,0.000000000,0.040646446,1.225568821,-0.018690025,0.000004629,1500.000000000,0.110000000,0.130000000,12.000000000,3
0.007500,0,0.000000000,0.000000000,0.240245233,0.065393458,3,1,0.110222629,0.060295443,0.130022604,0.028342846,1.002023903,1.000173875,0.000018895,0.000000000,0.000013062,0.999999859,0.000000000,0.000000000,0.045678366,1.240741374,-0.028342846,0.000005833,1500.000000000,0.110000000,0.130000000,12.000000000,3
0.008333,0,0.000000000,0.000000000,0.240306538,0.073566096,3,1,0.110279078,0.067738951,0.130027460,0.041828716,1.002537076,1.000211228,0.000027886,0.000000000,0.000020525,0.999999721,0.000000000,0.000000000,0.051317387,1.256027381,-0.041828716,0.000007360,1500.000000000,0.110000000,0.130000000,12.000000000,3
0.009167,0,0.000000000,0.000000000,0.240374653,0.081737610,3,1,0.110341815,0.075283818,0.130032838,0.059818143,1.003107408,1.000252599,0.000039879,0.000000000,0.000030791,0.999999488,0.000000000,0.000000000,0.057033195,1.269941974,-0.059818143,0.000009088,1500.000000000,0.110000000,0.130000000,12.000000000,3
0.010000,0,0.000000000,0.000000000,0.240449576,0.089907625,3,1,0.110413737,0.086305900,0.130035839,0.071252863,1.003761241,1.000275687,0.000047502,0.000000000,0.000045111,0.999999092,0.000000000,0.000000000,0.065383258,1.287881365,-0.071252863,0.000002391,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.010833,0,0.000000000,0.000000000,0.240531306,0.098076688,3,1,0.110489171,0.090521230,0.130042135,0.098487266,1.004447008,1.000324119,0.000065658,0.000000000,0.000063061,0.999998500,0.000000000,0.000000000,0.068576689,1.294097899,-0.098487266,0.000002597,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.011667,0,0.000000000,0.000000000,0.240619843,0.106243480,3,1,0.110570812,0.097969082,0.130049031,0.133359024,1.005189198,1.000377160,0.000088906,0.000000000,0.000085867,0.999997616,0.000000000,0.000000000,0.074219002,1.304326724,-0.133359024,0.000003039,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.012500,0,0.000000000,0.000000000,0.240715182,0.114407367,3,1,0.110658725,0.105495616,0.130056457,0.176817012,1.005988407,1.000434287,0.000117878,0.000000000,0.000114353,0.999996337,0.000000000,0.000000000,0.079920921,1.313790258,-0.176817012,0.000003525,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.013333,0,0.000000000,0.000000000,0.240817322,0.122567632,3,1,0.110752909,0.113020482,0.130064413,0.230162451,1.006844623,1.000495486,0.000153442,0.000000000,0.000149391,0.999994530,0.000000000,0.000000000,0.085621577,1.322480919,-0.230162451,0.000004051,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.014167,0,0.000000000,0.000000000,0.240926258,0.130723452,3,1,0.110853360,0.120541206,0.130072898,0.294795439,1.007757814,1.000560757,0.000196530,0.000000000,0.000191912,0.999992036,0.000000000,0.000000000,0.091319095,1.330487144,-0.294795439,0.000004618,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.015000,0,0.000000000,0.000000000,0.241041986,0.138873886,3,1,0.110960074,0.128056927,0.130081913,0.372207780,1.008727942,1.000630097,0.000248139,0.000000000,0.000242911,0.999988658,0.000000000,0.000000000,0.097012824,1.337885904,-0.372207780,0.000005227,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.015833,0,0.000000000,0.000000000,0.241164501,0.147017869,3,1,0.111073046,0.135566689,0.130091455,0.463982244,1.009754962,1.000703502,0.000309321,0.000000000,0.000303442,0.999984165,0.000000000,0.000000000,0.102702037,1.344742960,-0.463982244,0.000005880,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.016667,0,0.000000000,0.000000000,0.241293796,0.155154203,3,1,0.111192270,0.143069402,0.130101526,0.571791867,1.010838822,1.000780968,0.000381195,0.000000000,0.000374618,0.999978279,0.000000000,0.000000000,0.108385911,1.351114808,-0.571791867,0.000006577,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.017500,0,0.000000000,0.000000000,0.241429864,0.163281554,3,1,0.111317740,0.150563844,0.130112124,0.697399135,1.011979457,1.000862492,0.000464933,0.000000000,0.000457613,0.999970675,0.000000000,0.000000000,0.114063518,1.357050242,-0.697399135,0.000007320,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.018333,0,0.000000000,0.000000000,0.241572696,0.171398437,3,1,0.111449447,0.158048653,0.130123249,0.842655016,1.013176795,1.000948068,0.000561770,0.000000000,0.000553660,0.999960973,0.000000000,0.000000000,0.119733828,1.362591630,-0.842655016,0.000008110,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.019167,0,0.000000000,0.000000000,0.241722282,0.179503216,3,1,0.111587383,0.165522322,0.130134900,1.009497846,1.014430752,1.001037689,0.000672999,0.000000000,0.000664052,0.999948738,0.000000000,0.000000000,0.125395698,1.367775925,-1.009497846,0.000008947,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.020000,0,0.000000000,0.000000000,0.241878611,0.187594091,3,1,0.111731535,0.172983193,0.130147075,1.199952038,1.015741231,1.001131348,0.000799968,0.000000000,0.000790135,0.999933466,0.000000000,0.000000000,0.131047873,1.372635506,-1.199952038,0.000009833,1500.000000000,0.110000000,0.130000000,12.000000000,4
0.020833,0,0.000000000,0.000000000,0.242041668,0.195669095,3,1,0.111882568,0.181239058,0.130159100,1.404192281,1.017114254,1.001223848,0.000936128,0.000000000,0.000933985,0.999914494,0.000000000,0.000000000,0.137302317,1.377678819,-1.404192281,0.000002143,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.021667,0,0.000000000,0.000000000,0.242211441,0.203727079,3,1,0.112039125,0.187868056,0.130172316,1.647162937,1.018537497,1.001325509,0.001098109,0.000000000,0.001095787,0.999891340,0.000000000,0.000000000,0.142324285,1.381496135,-1.647162937,0.000002322,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.022500,0,0.000000000,0.000000000,0.242387911,0.211764816,3,1,0.112201857,0.195278400,0.130186055,1.920288540,1.020016879,1.001431191,0.001280192,0.000000000,0.001277664,0.999863196,0.000000000,0.000000000,0.147938182,1.385539025,-1.920288540,0.000002528,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.023333,0,0.000000000,0.000000000,0.242571061,0.219779792,3,1,0.112370748,0.202669447,0.130200313,2.225895730,1.021552253,1.001540873,0.001483930,0.000000000,0.001481185,0.999829242,0.000000000,0.000000000,0.153537460,1.389353884,-2.225895730,0.000002745,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.024167,0,0.000000000,0.000000000,0.242760869,0.227769300,3,1,0.112545779,0.210037015,0.130215090,2.566412510,1.023143443,1.001654541,0.001710942,0.000000000,0.001707969,0.999788565,0.000000000,0.000000000,0.159118951,1.392957448,-2.566412510,0.000002973,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.025000,0,0.000000000,0.000000000,0.242957311,0.235730433,3,1,0.112726927,0.217378419,0.130230384,2.944340854,1.024790249,1.001772182,0.001962894,0.000000000,0.001959683,0.999740149,0.000000000,0.000000000,0.164680621,1.396365534,-2.944340854,0.000003211,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.025833,0,0.000000000,0.000000000,0.243160361,0.243660071,3,1,0.112914170,0.224690785,0.130246191,3.362253683,1.026492452,1.001893780,0.002241502,0.000000000,0.002238042,0.999682871,0.000000000,0.000000000,0.170220292,1.399592329,-3.362253683,0.000003460,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.026667,0,0.000000000,0.000000000,0.243369990,0.251554883,3,1,0.113107479,0.231971039,0.130262511,3.822791572,1.028249808,1.002019318,0.002548528,0.000000000,0.002544808,0.999615495,0.000000000,0.000000000,0.175735635,1.402650595,-3.822791572,0.000003720,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.027500,0,0.000000000,0.000000000,0.243586166,0.259411317,3,1,0.113306825,0.239215906,0.130279341,4.328659125,1.030062050,1.002148776,0.002885773,0.000000000,0.002881782,0.999536666,0.000000000,0.000000000,0.181224171,1.405551834,-4.328659125,0.000003991,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.028333,0,0.000000000,0.000000000,0.243808854,0.267225596,3,1,0.113512177,0.246421902,0.130296677,4.882620997,1.031928882,1.002282133,0.003255081,0.000000000,0.003250808,0.999444902,0.000000000,0.000000000,0.186683259,1.408306439,-4.882620997,0.000004272,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.029167,0,0.000000000,0.000000000,0.244038016,0.274993711,3,1,0.113723498,0.253585332,0.130314518,5.487497537,1.033849983,1.002419366,0.003658332,0.000000000,0.003653767,0.999338590,0.000000000,0.000000000,0.192110100,1.410923823,-5.487497537,0.000004565,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.030000,0,0.000000000,0.000000000,0.244273609,0.282711419,3,1,0.113940750,0.260702283,0.130332858,6.146160048,1.035825001,1.002560450,0.004097440,0.000000000,0.004092572,0.999215980,0.000000000,0.000000000,0.197501730,1.413412521,-6.146160048,0.000004868,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.030833,0,0.000000000,0.000000000,0.244515587,0.290374239,3,1,0.114163891,0.267768622,0.130351697,6.861525631,1.037853551,1.002705358,0.004574350,0.000000000,0.004569169,0.999075179,0.000000000,0.000000000,0.202855017,1.415780291,-6.861525631,0.000005182,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.031667,0,0.000000000,0.000000000,0.244763902,0.297977445,3,1,0.114392874,0.274779991,0.130371028,7.636551611,1.039935218,1.002854059,0.005091034,0.000000000,0.005085528,0.998914147,0.000000000,0.000000000,0.208166660,1.418034198,-7.636551611,0.000005506,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.032500,0,0.000000000,0.000000000,0.245018498,0.305516066,3,1,0.114627650,0.281731807,0.130390848,8.474229506,1.042069549,1.003006523,0.005649486,0.000000000,0.005643645,0.998730693,0.000000000,0.000000000,0.213433187,1.420180681,-8.474229506,0.000005842,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.033333,0,0.000000000,0.000000000,0.245279319,0.312984880,3,1,0.114868166,0.288619253,0.130411153,9.377578555,1.044256059,1.003162713,0.006251719,0.000000000,0.006245532,0.998522471,0.000000000,0.000000000,0.218650949,1.422225618,-9.377578555,0.000006187,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.034167,0,0.000000000,0.000000000,0.245546301,0.320378415,3,1,0.115114364,0.295437284,0.130431937,10.349638762,1.046494220,1.003322592,0.006899759,0.000000000,0.006893216,0.998286975,0.000000000,0.000000000,0.223816124,1.424174383,-10.349638762,0.000006543,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.035000,0,0.000000000,0.000000000,0.245819377,0.327690945,3,1,0.115366181,0.302180620,0.130453196,11.393463458,1.048783467,1.003486119,0.007595642,0.000000000,0.007588733,0.998021542,0.000000000,0.000000000,0.228924712,1.426031895,-11.393463458,0.000006909,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.035833,0,0.000000000,0.000000000,0.246098474,0.334916490,3,1,0.115623551,0.308843745,0.130474923,12.512111368,1.051123193,1.003653252,0.008341408,0.000000000,0.008334123,0.997723341,0.000000000,0.000000000,0.233972534,1.427802658,-12.512111368,0.000007285,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.036667,0,0.000000000,0.000000000,0.246383515,0.342048814,3,1,0.115886402,0.315420911,0.130497113,13.708638171,1.053512745,1.003823944,0.009139092,0.000000000,0.009131422,0.997389383,0.000000000,0.000000000,0.238955235,1.429490800,-13.708638171,0.000007670,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.037500,0,0.000000000,0.000000000,0.246674416,0.349081428,3,1,0.116154657,0.321906131,0.130519759,14.986087550,1.055951428,1.003998145,0.009990725,0.000000000,0.009982660,0.997016516,0.000000000,0.000000000,0.243868281,1.431100108,-14.986087550,0.000008065,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.038333,0,0.000000000,0.000000000,0.246971089,0.356007587,3,1,0.116428235,0.328293188,0.130542854,16.347481716,1.058438497,1.004175801,0.010898321,0.000000000,0.010889853,0.996601424,0.000000000,0.000000000,0.248706961,1.432634056,-16.347481716,0.000008468,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.039167,0,0.000000000,0.000000000,0.247273439,0.362820297,3,1,0.116707048,0.334575631,0.130566391,17.795811425,1.060973161,1.004356857,0.011863874,0.000000000,0.011854995,0.996140637,0.000000000,0.000000000,0.253466387,1.434095832,-17.795811425,0.000008879,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.040000,0,0.000000000,0.000000000,0.247581366,0.369512313,3,1,0.116991003,0.340746778,0.130590363,19.334025461,1.063554576,1.004541251,0.012889350,0.000000000,0.012880052,0.995630529,0.000000000,0.000000000,0.258141499,1.435488361,-19.334025461,0.000009299,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.040833,0,0.000000000,0.000000000,0.247894763,0.376076144,3,1,0.117280003,0.346799724,0.130614760,20.965019608,1.066181847,1.004728920,0.013976680,0.000000000,0.013966954,0.995067328,0.000000000,0.000000000,0.262727064,1.436814326,-20.965019608,0.000009725,1500.000000000,0.110000000,0.130000000,12.000000000,5
0.041667,0,0.000000000,0.000000000,0.248213516,0.382504059,3,1,0.117574101,0.352917605,0.130639415,22.680375605,1.068855465,1.004918577,0.015120250,0.000000000,0.015118224,0.994446772,0.000000000,0.000000000,0.267361822,1.438116105,-22.680375605,0.000002026,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.042500,0,0.000000000,0.000000000,0.248537507,0.388789028,3,1,0.117872871,0.358523873,0.130664636,24.504862690,1.071571555,1.005112584,0.016336575,0.000000000,0.016334463,0.993765481,0.000000000,0.000000000,0.271608995,1.439276516,-24.504862690,0.000002112,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.043333,0,0.000000000,0.000000000,0.248866609,0.394921956,3,1,0.118176354,0.364179364,0.130690255,26.430382931,1.074330490,1.005309652,0.017620255,0.000000000,0.017618054,0.993018969,0.000000000,0.000000000,0.275893458,1.440416873,-26.430382931,0.000002201,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.044167,0,0.000000000,0.000000000,0.249200687,0.400894424,3,1,0.118484426,0.369686927,0.130716261,28.459498994,1.077131148,1.005509700,0.018972999,0.000000000,0.018970708,0.992202962,0.000000000,0.000000000,0.280065854,1.441499319,-28.459498994,0.000002291,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.045000,0,0.000000000,0.000000000,0.249539602,0.406697799,3,1,0.118796958,0.375038561,0.130742644,30.594660520,1.079972349,1.005712644,0.020396440,0.000000000,0.020394058,0.991313091,0.000000000,0.000000000,0.284120122,1.442525555,-30.594660520,0.000002382,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.045833,0,0.000000000,0.000000000,0.249883205,0.412323244,3,1,0.119113814,0.380226116,0.130769391,32.838187873,1.082852850,1.005918395,0.021892125,0.000000000,0.021889652,0.990344912,0.000000000,0.000000000,0.288050088,1.443497130,-32.838187873,0.000002473,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.046667,0,0.000000000,0.000000000,0.250231340,0.417761728,3,1,0.119434848,0.385241266,0.130796492,35.192257905,1.085771345,1.006126860,0.023461505,0.000000000,0.023458940,0.989293924,0.000000000,0.000000000,0.291849444,1.444415444,-35.192257905,0.000002565,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.047500,0,0.000000000,0.000000000,0.250583843,0.423004040,3,1,0.119759911,0.390075514,0.130823932,37.658889357,1.088726462,1.006337940,0.025105926,0.000000000,0.025103269,0.988155584,0.000000000,0.000000000,0.295511753,1.445281754,-37.658889357,0.000002657,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.048333,0,0.000000000,0.000000000,0.250940544,0.428040799,3,1,0.120088844,0.394720212,0.130851699,40.239927963,1.091716767,1.006551533,0.026826619,0.000000000,0.026823869,0.986925340,0.000000000,0.000000000,0.299030463,1.446097183,-40.239927963,0.000002750,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.049167,0,0.000000000,0.000000000,0.251301262,0.432862472,3,1,0.120421483,0.399166567,0.130879779,42.937031283,1.094740756,1.006767533,0.028624688,0.000000000,0.028621846,0.985598646,0.000000000,0.000000000,0.302398914,1.446862720,-42.937031283,0.000002842,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.050000,0,0.000000000,0.000000000,0.251665812,0.437459386,3,1,0.120757655,0.403405660,0.130908157,45.751653330,1.097796860,1.006985826,0.030501102,0.000000000,0.030498169,0.984170998,0.000000000,0.000000000,0.305610348,1.447579232,-45.751653330,0.000002933,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.050833,0,0.000000000,0.000000000,0.252033997,0.441821748,3,1,0.121097178,0.407428461,0.130936818,48.685029042,1.100883439,1.007206296,0.032456686,0.000000000,0.032453661,0.982637955,0.000000000,0.000000000,0.308657925,1.448247461,-48.685029042,0.000003025,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.051667,0,0.000000000,0.000000000,0.252405613,0.445939662,3,1,0.121439866,0.411225843,0.130965747,51.738158667,1.103998786,1.007428820,0.034492106,0.000000000,0.034488991,0.980995177,0.000000000,0.000000000,0.311534729,1.448868031,-51.738158667,0.000003115,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.052500,0,0.000000000,0.000000000,0.252780449,0.449803149,3,1,0.121785524,0.414788604,0.130994925,54.911792127,1.107141124,1.007653272,0.036607861,0.000000000,0.036604657,0.979238453,0.000000000,0.000000000,0.314233791,1.449441452,-54.911792127,0.000003204,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.053333,0,0.000000000,0.000000000,0.253158284,0.453402166,3,1,0.122133947,0.418107484,0.131024338,58.206413435,1.110308605,1.007879520,0.038804276,0.000000000,0.038800983,0.977363739,0.000000000,0.000000000,0.316748094,1.449968116,-58.206413435,0.000003292,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.054167,0,0.000000000,0.000000000,0.253538890,0.456726632,3,1,0.122484924,0.421173185,0.131053966,61.622225243,1.113499311,1.008107427,0.041081483,0.000000000,0.041078104,0.975367192,0.000000000,0.000000000,0.319070595,1.450448303,-61.622225243,0.000003379,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.055000,0,0.000000000,0.000000000,0.253922028,0.459766447,3,1,0.122838238,0.423976394,0.131083791,65.159133609,1.116711253,1.008336850,0.043439422,0.000000000,0.043435959,0.973245209,0.000000000,0.000000000,0.321194238,1.450882177,-65.159133609,0.000003464,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.055833,0,0.000000000,0.000000000,0.254307455,0.462511519,3,1,0.123193661,0.426507806,0.131113794,68.816733073,1.119942373,1.008567644,0.045877822,0.000000000,0.045874276,0.970994465,0.000000000,0.000000000,0.323111974,1.451269787,-68.816733073,0.000003546,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.056667,0,0.000000000,0.000000000,0.254694915,0.464951791,3,1,0.123550959,0.428758145,0.131143955,72.594292130,1.123190541,1.008799654,0.048396195,0.000000000,0.048392568,0.968611951,0.000000000,0.000000000,0.324816776,1.451611068,-72.594292130,0.000003627,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.057500,0,0.000000000,0.000000000,0.255084146,0.467077267,3,1,0.123909891,0.430718193,0.131174254,76.490739207,1.126453557,1.009032725,0.050993826,0.000000000,0.050990122,0.966095018,0.000000000,0.000000000,0.326301661,1.451905833,-76.490739207,0.000003704,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.058333,0,0.000000000,0.000000000,0.255474877,0.468878038,3,1,0.124270207,0.432378813,0.131204670,80.504649237,1.129729154,1.009266694,0.053669766,0.000000000,0.053665987,0.963441410,0.000000000,0.000000000,0.327559707,1.452153774,-80.504649237,0.000003779,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.059167,0,0.000000000,0.000000000,0.255866831,0.470344318,3,1,0.124631649,0.433730981,0.131235181,84.634230949,1.133014995,1.009501395,0.056422821,0.000000000,0.056418970,0.960649312,0.000000000,0.000000000,0.328584076,1.452354458,-84.634230949,0.000003851,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.060000,0,0.000000000,0.000000000,0.256259720,0.471466465,3,1,0.124993954,0.434765805,0.131265765,88.877314969,1.136308676,1.009736656,0.059251543,0.000000000,0.059247624,0.957717382,0.000000000,0.000000000,0.329368034,1.452507320,-88.877314969,0.000003919,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.060833,0,0.000000000,0.000000000,0.256653249,0.472235022,3,1,0.125356850,0.435474564,0.131296399,93.231342856,1.139607725,1.009972300,0.062154229,0.000000000,0.062150245,0.954644792,0.000000000,0.000000000,0.329904973,1.452611656,-93.231342856,0.000003983,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.061667,0,0.000000000,0.000000000,0.257047116,0.472640744,3,1,0.125720057,0.435848733,0.131327059,97.693357174,1.142909610,1.010208146,0.065128905,0.000000000,0.065124861,0.951431266,0.000000000,0.000000000,0.330188434,1.452666619,-97.693357174,0.000004043,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.062500,0,0.000000000,0.000000000,0.257441012,0.472674630,3,1,0.126083290,0.435880013,0.131357721,102.259992724,1.146211731,1.010444009,0.068173328,0.000000000,0.068169229,0.948077111,0.000000000,0.000000000,0.330212131,1.452671210,-102.259992724,0.000004099,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.063333,0,0.000000000,0.000000000,0.257834618,0.472327964,3,1,0.126446257,0.435560364,0.131388361,106.927469047,1.149511431,1.010679699,0.071284979,0.000000000,0.071280829,0.944583251,0.000000000,0.000000000,0.329969972,1.452624266,-106.927469047,0.000004151,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.064167,0,0.000000000,0.000000000,0.258227612,0.471592342,3,1,0.126808659,0.434882036,0.131418953,111.691584309,1.152805992,1.010915021,0.074461056,0.000000000,0.074456859,0.940951256,0.000000000,0.000000000,0.329456088,1.452524450,-111.691584309,0.000004197,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.065000,0,0.000000000,0.000000000,0.258619662,0.470459710,3,1,0.127170190,0.433837604,0.131449471,116.547710678,1.156092640,1.011149778,0.077698474,0.000000000,0.077694236,0.937183369,0.000000000,0.000000000,0.328664852,1.452370237,-116.547710678,0.000004238,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.065833,0,0.000000000,0.000000000,0.259010430,0.468922401,3,1,0.127530540,0.432419997,0.131479890,121.490791308,1.159368549,1.011383768,0.080993861,0.000000000,0.080989587,0.933282524,0.000000000,0.000000000,0.327590907,1.452159902,-121.490791308,0.000004274,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.066667,0,0.000000000,0.000000000,0.259399575,0.466973168,3,1,0.127889393,0.430622532,0.131510182,126.515339031,1.162630841,1.011616785,0.084343559,0.000000000,0.084339255,0.929252369,0.000000000,0.000000000,0.326229191,1.451891500,-126.515339031,0.000004304,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.067500,0,0.000000000,0.000000000,0.259786746,0.464605223,3,1,0.128246425,0.428438949,0.131540321,131.615436854,1.165876591,1.011848620,0.087743625,0.000000000,0.087739296,0.925097278,0.000000000,0.000000000,0.324574961,1.451562846,-131.615436854,0.000004328,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.068333,0,0.000000000,0.000000000,0.260171589,0.461812270,3,1,0.128601311,0.425863442,0.131570278,136.784740360,1.169102829,1.012079061,0.091189827,0.000000000,0.091185481,0.920822354,0.000000000,0.000000000,0.322623820,1.451171496,-136.784740360,0.000004346,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.069167,0,0.000000000,0.000000000,0.260553746,0.458588542,3,1,0.128953720,0.422890693,0.131600026,142.016482099,1.172306546,1.012307894,0.094677655,0.000000000,0.094673297,0.916433443,0.000000000,0.000000000,0.320371737,1.450714718,-142.016482099,0.000004358,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.070000,0,0.000000000,0.000000000,0.260932854,0.454928835,3,1,0.129303317,0.419515904,0.131629537,147.303478037,1.175484697,1.012534900,0.098202319,0.000000000,0.098197956,0.911937121,0.000000000,0.000000000,0.317815079,1.450189464,-147.303478037,0.000004363,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.070833,0,0.000000000,0.000000000,0.261308544,0.450828545,3,1,0.129649762,0.415734828,0.131658782,152.638136153,1.178634203,1.012759859,0.101758757,0.000000000,0.101754396,0.907340693,0.000000000,0.000000000,0.314950628,1.449592337,-152.638136153,0.000004361,1500.000000000,0.110000000,0.130000000,12.000000000,6
0.071667,0,0.000000000,0.000000000,0.261680447,0.446283700,3,1,0.129992716,0.411543803,0.131687732,158.012467217,1.181751959,1.012982551,0.105341645,0.000000000,0.105337292,0.902652179,0.000000000,0.000000000,0.311775609,1.448919550,-158.012467217,0.000004353,1500.000000000,0.110000000,0.130000000,12.000000000,6
