mtu_length,0.00000
0.33222076,0.00000000
0.33482589,0.00000485
0.33743102,0.00079358
0.34003615,0.02887351
0.34264128,0.27809947
0.34524640,0.82812655
0.34785153,1.55594372
0.35045666,2.40240626
0.35306179,3.33170736
0.35566692,4.31955594
0.35827204,5.34866584
0.36087717,6.40249286
0.36348230,7.44886793
0.36608743,8.33511294
0.36869256,8.89888110
0.37129769,9.36539886
0.37390281,9.81220494
0.37650794,10.25349677
0.37911307,12.47096412
0.38171820,22.00955469
0.38432333,32.25264831
0.38692845,44.03650339
0.38953358,58.66025017
0.39213871,77.87320381
0.39474384,102.90053612
0.39734897,134.29113189
0.39995410,171.72498434
0.40255922,214.10943595
0.40516435,261.86150230
0.40776948,315.87172777
0.41037461,375.53325310
0.41297974,440.42303903
0.41558487,510.46905679
0.41818999,585.94963513
0.42079512,667.34568790
0.42340025,753.29541351
0.42600538,841.39119637
0.42861051,930.67668838
0.43121563,1020.61362509
0.43382076,1110.83837281
