mtu_length,0.00000
0.22060128,0.00000000
0.22569872,0.00587862
0.23079616,0.80209672
0.23589359,18.21629702
0.24099103,129.14313402
0.24608846,339.08731064
0.25118590,607.93839025
0.25628334,919.48985233
0.26138077,1263.38787122
0.26647821,1637.99064975
0.27157564,2032.71335669
0.27667308,2442.15518094
0.28177052,2863.94826063
0.28686795,3291.91069016
0.29196539,3694.07564228
0.29706282,3984.93576552
0.30216026,4200.42411615
0.30725770,4399.30151519
0.31235513,4593.77374008
0.31745257,4786.33928115
0.32255000,4954.65560791
0.32764744,4985.83069310
0.33274487,5015.48711965
0.33784231,4892.04798247
0.34293975,4664.84174487
0.34803718,4459.17005811
0.35313462,4318.65730103
0.35823205,4260.37686916
0.36332949,4279.93467194
0.36842693,4369.66908219
0.37352436,4529.20457392
0.37862180,4760.01623835
0.38371923,5053.75341361
0.38881667,5391.10998213
0.39391411,5752.09518380
0.39901154,6122.87588129
0.40410898,6496.06459430
0.40920641,6870.33696867
0.41430385,7247.31741499
0.41940128,7641.86915241
