mtu_length,0.00000
0.03545029,0.00000000
0.04073747,0.00000000
0.04602465,0.00000000
0.05131183,0.00000000
0.05659901,0.00000000
0.06188619,1.08990855
0.06717337,32.12902977
0.07246055,87.06402703
0.07774773,145.97962792
0.08303491,206.86072228
0.08832209,268.75725382
0.09360927,331.25618153
0.09889645,393.79886276
0.10418362,453.79863762
0.10947080,498.21477511
0.11475798,525.88400637
0.12004516,550.18820137
0.12533234,572.27155471
0.13061952,595.52704318
0.13590670,611.54578533
0.14119388,610.65664284
0.14648106,602.82001269
0.15176824,572.14203606
0.15705542,533.84487029
0.16234260,494.65018816
0.16762978,455.32023068
0.17291696,416.26740167
0.17820414,377.68671821
0.18349132,339.69949675
0.18877850,302.15659300
0.19406568,264.79319033
0.19935286,227.43618354
0.20464003,190.06616686
0.20992721,152.69595875
0.21521439,115.34978518
0.22050157,78.08730798
0.22578875,41.13309278
0.23107593,6.82399312
0.23636311,0.00000000
0.24165029,0.00000000
