mtu_length,0.00000
0.28077961,0.00000000
0.28271808,0.00000000
0.28465654,0.00000000
0.28659500,0.38498263
0.28853346,10.15133059
0.29047192,48.61078185
0.29241038,104.35761508
0.29434884,169.26851586
0.29628731,242.25345239
0.29822577,320.13205825
0.30016423,403.70413840
0.30210269,494.75561633
0.30404115,590.52768564
0.30597961,689.60940996
0.30791808,791.93462661
0.30985654,897.53630147
0.31179500,1006.69097091
0.31373346,1117.44153240
0.31567192,1224.00103754
0.31761038,1312.45736248
0.31954884,1374.69477315
0.32148731,1419.54569598
0.32342577,1461.06752298
0.32536423,1497.80124506
0.32730269,1526.78298419
0.32924115,1539.24422746
0.33117961,1500.74930033
0.33311808,1451.53746855
0.33505654,1336.12847266
0.33699500,1168.47915185
0.33893346,1010.24059645
0.34087192,878.10749114
0.34281038,769.40388659
0.34474884,676.66341668
0.34668731,595.08283536
0.34862577,521.62400133
0.35056423,456.12699387
0.35250269,399.44652476
0.35444115,349.14871021
0.35637961,302.65993033
