mtu_length,0.00000
0.44849354,0.00000000
0.45262716,0.00000000
0.45676079,0.00000000
0.46089441,0.40376257
0.46502803,17.05941387
0.46916166,82.73892879
0.47329528,173.33813914
0.47742891,278.66092304
0.48156253,394.08744171
0.48569616,518.35586452
0.48982978,654.06947791
0.49396340,796.56596852
0.49809703,943.80638011
0.50223065,1096.16272955
0.50636428,1254.08386844
0.51049790,1414.86864417
0.51463153,1568.44184541
0.51876515,1688.53080965
0.52289877,1777.91083845
0.52703240,1849.56047390
0.53116602,1908.47948949
0.53529965,1963.56089608
0.53943327,2006.79939344
0.54356690,1984.41556570
0.54770052,1932.61823600
0.55183414,1798.97523734
0.55596777,1583.18644574
0.56010139,1374.71081739
0.56423502,1194.87583956
0.56836864,1043.52752937
0.57250227,912.41154472
0.57663589,796.17967094
0.58076951,691.29526942
0.58490314,597.33870730
0.58903676,515.22403929
0.59317039,440.85581425
0.59730401,370.55273416
0.60143764,302.01526008
0.60557126,233.86073463
0.60970488,165.90868427
