mtu_length,0.00000
0.10581722,0.00000000
0.11147363,0.00021475
0.11713004,0.00397772
0.12278645,0.04929586
0.12844286,0.22855369
0.13409927,0.52385396
0.13975568,0.89849099
0.14541209,1.32970510
0.15106850,1.80130223
0.15672491,2.30175903
0.16238132,2.82222427
0.16803773,3.35258051
0.17369414,3.86478393
0.17935055,4.24394340
0.18500696,4.49998919
0.19066337,4.73039678
0.19631978,4.95465751
0.20197619,5.17620802
0.20763260,5.35338411
0.21328901,5.41302770
0.21894542,9.78960270
0.22460183,15.40640063
0.23025824,22.64402355
0.23591465,33.77108814
0.24157106,51.52402123
0.24722747,77.72683545
0.25288389,112.49630075
0.25854030,155.43977335
0.26419671,206.94410598
0.26985312,267.78434552
0.27550953,337.31718176
0.28116594,412.87782900
0.28682235,491.48184103
0.29247876,571.13056573
0.29813517,650.97900108
0.30379158,730.94766062
0.30944799,811.03813482
0.31510440,891.45428140
0.32076081,972.05423022
0.32641722,1052.73095555
