mtu_length,0.00000
0.32522665,0.00000000
0.33042579,0.00000000
0.33562494,0.00000000
0.34082408,0.00000000
0.34602323,0.00971135
0.35122237,0.42121805
0.35642152,1.43998041
0.36162066,2.62722556
0.36681981,3.89625004
0.37201895,5.21490350
0.37721810,6.56504654
0.38241724,7.92898240
0.38761639,9.25983652
0.39281553,10.29879918
0.39801468,10.93395178
0.40321382,11.48370810
0.40841297,12.01836207
0.41361211,12.54737017
0.41881126,12.90837097
0.42401040,13.96231002
0.42920955,26.14106380
0.43440869,39.85492436
0.43960784,57.85940799
0.44480699,84.49525925
0.45000613,123.53967578
0.45520528,176.62156844
0.46040442,242.46333207
0.46560357,320.30557444
0.47080271,411.44348050
0.47600186,515.07998919
0.48120100,631.07530931
0.48640015,759.77400212
0.49159929,899.21642406
0.49679844,1043.78142951
0.50199758,1190.67937492
0.50719673,1338.40341732
0.51239587,1486.25879262
0.51759502,1634.17473704
0.52279416,1782.14943572
0.52799331,1930.20225746
