mtu_length,0.00000
0.24719895,0.00000000
0.25709638,0.00000000
0.26699382,0.00938527
0.27689125,0.88060897
0.28678869,11.59802458
0.29668612,37.95634996
0.30658356,72.69241757
0.31648100,112.89056138
0.32637843,157.21093106
0.33627587,204.81586817
0.34617330,254.58212883
0.35607074,305.94542254
0.36596818,358.37496959
0.37586561,409.69009443
0.38576305,450.49361488
0.39566048,477.61339803
0.40555792,501.29307781
0.41545536,524.19752149
0.42535279,546.86458451
0.43525023,568.21477939
0.44514766,573.93156510
0.45504510,577.36242946
0.46494253,567.44639939
0.47483997,542.36661145
0.48473741,518.08857185
0.49463484,500.04798005
0.50453228,490.92216174
0.51442971,490.91290598
0.52432715,499.28217152
0.53422459,515.98471586
0.54412202,541.50771707
0.55401946,575.34477420
0.56391689,615.27259783
0.57381433,658.57667900
0.58371177,703.27351430
0.59360920,748.30264097
0.60350664,793.47734321
0.61340407,839.06195556
0.62330151,888.44889396
0.63319895,961.48175216
