mtu_length,0.00000
0.34900000,0.00000000
0.35335415,2.84943486
0.35770830,5.65672709
0.36206245,8.43535692
0.36641660,11.24258990
0.37077076,14.13250935
0.37512491,17.12912717
0.37947906,20.22126990
0.38383321,23.36602485
0.38818736,26.49442366
0.39254151,29.51744644
0.39689566,32.33241810
0.40124981,34.83006141
0.40560396,36.90226470
0.40995811,38.45033288
0.41431227,39.39322443
0.41866642,43.11199205
0.42302057,55.59281183
0.42737472,72.64009263
0.43172887,96.09233380
0.43608302,128.36203449
0.44043717,172.62898620
0.44479132,233.11813665
0.44914547,315.48127182
0.45349962,427.31043907
0.45785378,578.82473721
0.46220793,783.79094178
0.46656208,1060.76066092
0.47091623,1434.22077895
0.47527038,1911.33551792
0.47962453,2491.14751712
0.48397868,3174.42521448
0.48833283,3957.65035510
0.49268698,4834.24444473
0.49704114,5795.91694614
0.50139529,6833.78752329
0.50574944,7939.15632504
0.51010359,9103.94757495
0.51445774,10320.91199975
0.51881189,11583.67583636
