mtu_length,0.00000
0.34600000,0.00000000
0.35042951,57.98838047
0.35485901,153.45888290
0.35928852,260.69968793
0.36371802,360.59782581
0.36814753,457.53634164
0.37257703,558.89508548
0.37700654,668.42565664
0.38143604,787.00573300
0.38586555,912.74997825
0.39029505,1044.36138934
0.39472456,1180.17915087
0.39915406,1318.14283513
0.40358357,1455.85334868
0.40801307,1590.60127691
0.41244258,1719.37821339
0.41687208,1838.88006722
0.42130159,1945.51226887
0.42573109,2035.31822024
0.43016060,2104.14413257
0.43459010,2147.78033529
0.43901961,2162.02675585
0.44344911,2143.22572332
0.44787862,2088.39002696
0.45230812,1996.22318506
0.45673763,1867.80295062
0.46116713,1707.22255526
0.46559664,1521.73973957
0.47002614,1321.16340498
0.47445565,1116.59046135
0.47888515,919.02677013
0.48331466,738.38442137
0.48774416,582.66353221
0.49217367,456.23558829
0.49660317,355.96300886
0.50103268,269.50981800
0.50546218,202.11623957
0.50989169,152.55603255
0.51432119,116.63790634
0.51875070,90.65747788
