mtu_length,0.00000
0.24400000,0.00000000
0.24851282,-8.57710704
0.25302564,403.96271358
0.25753846,782.78748311
0.26205128,1270.81543332
0.26656410,1848.71135853
0.27107692,2500.56966052
0.27558974,3194.35810445
0.28010256,3894.41909524
0.28461538,4590.29485312
0.28912821,5238.40566635
0.29364103,5806.66497046
0.29815385,6257.78774987
0.30266667,6527.51039860
0.30717949,6524.04234572
0.31169231,6170.33143208
0.31620513,5347.94284222
0.32071795,4105.64205603
0.32523077,2845.18276793
0.32974359,1955.31873943
0.33425641,1394.13781263
0.33876923,1038.49022358
0.34328205,803.85500987
0.34779487,642.12042249
0.35230769,526.16951408
0.35682051,440.20950486
0.36133333,374.65628027
0.36584615,323.45651092
0.37035897,282.64612463
0.37487179,249.54474078
0.37938462,222.28822351
0.38389744,199.54754816
0.38841026,180.35424147
0.39292308,163.98873159
0.39743590,149.90706064
0.40194872,137.69159566
0.40646154,127.01720574
0.41097436,nan
0.41548718,nan
0.42000000,nan
