mtu_length,0.00000
0.05300000,0.00000000
0.06166667,695.46026119
0.07033333,1021.41291835
0.07900000,1435.40589499
0.08766667,1928.50191654
0.09633333,2475.91409064
0.10500000,3039.30554941
0.11366667,3568.59440105
0.12233333,4007.88046129
0.13100000,4303.84263140
0.13966667,4409.24491238
0.14833333,4307.44446915
0.15700000,4005.18251767
0.16566667,3536.39838195
0.17433333,2958.43261711
0.18300000,2324.65029021
0.19166667,1705.32996569
0.20033333,1173.18419806
0.20900000,775.05651944
0.21766667,510.26034932
0.22633333,344.70107402
0.23500000,241.99100553
0.24366667,176.74837916
0.25233333,133.79747970
0.26100000,104.44063532
0.26966667,83.66043192
0.27833333,68.48574951
0.28700000,57.09888077
0.29566667,48.35014044
0.30433333,41.48905452
0.31300000,36.01134084
0.32166667,31.56914454
0.33033333,27.91678762
0.33900000,24.87704057
0.34766667,22.31959354
0.35633333,20.14697673
0.36500000,18.28514537
0.37366667,16.67705435
0.38233333,15.27819059
0.39100000,14.05341303
