mtu_length,0.00000
0.10200000,0.00000000
0.11215385,14.92734615
0.12230769,23.24969407
0.13246154,32.85709512
0.14261538,44.04056446
0.15276923,56.28163486
0.16292308,68.65498243
0.17307692,79.96540862
0.18323077,88.93353340
0.19338462,94.42989065
0.20353846,95.97074084
0.21369231,95.02967501
0.22384615,93.42286420
0.23400000,97.10498384
0.24415385,119.62710411
0.25430769,191.44146015
0.26446154,380.74133438
0.27461538,842.30395195
0.28476923,1933.93645703
0.29492308,4465.51177933
0.30507692,9701.02348772
0.31523077,18910.41771246
0.32538462,32589.82764640
0.33553846,50277.52301612
0.34569231,71108.89850664
0.35584615,94277.45156386
0.36600000,119171.25986754
0.37615385,145355.82434215
0.38630769,172526.04001854
0.39646154,200465.33104054
0.40661538,229017.04385517
0.41676923,258065.47782692
0.42692308,287523.41253040
0.43707692,317323.82988936
0.44723077,347414.33006883
0.45738462,377753.29293803
0.46753846,408307.18872998
0.47769231,439048.65873470
0.48784615,469955.12150902
0.49800000,501007.74421213
