mtu_length,0.00000
0.37877286,0.00000000
0.38106004,0.00000000
0.38334722,0.00000000
0.38563440,0.07364036
0.38792157,2.14784108
0.39020875,10.80355360
0.39249593,23.65807029
0.39478311,38.60233063
0.39707029,55.40546758
0.39935747,73.49498602
0.40164465,92.56054822
0.40393183,113.38839083
0.40621901,135.55979844
0.40850619,158.55410539
0.41079337,182.17532830
0.41308055,206.42226536
0.41536773,231.43891272
0.41765491,257.24757499
0.41994209,283.21269936
0.42222927,307.84694539
0.42451645,327.83289476
0.42680363,343.37658921
0.42909081,357.52009637
0.43137799,371.25486671
0.43366516,384.85740558
0.43595234,398.35705136
0.43823952,410.25028623
0.44052670,412.56650496
0.44281388,415.30873009
0.44510106,403.43540142
0.44738824,380.14971524
0.44967542,362.67773338
0.45196260,354.41077330
0.45424978,353.70598752
0.45653696,358.53260333
0.45882414,367.85817943
0.46111132,381.19362568
0.46339850,397.98288613
0.46568568,417.41158285
0.46797286,438.60391745
