mtu_length,0.00000
0.10581791,0.00000000
0.11147436,0.02109589
0.11713081,0.38137896
0.12278726,4.53381264
0.12844370,20.63197095
0.13410015,46.87791932
0.13975660,80.14362268
0.14541305,118.45528475
0.15106949,160.86193708
0.15672594,206.27739777
0.16238239,253.80418679
0.16803884,302.86398597
0.17369528,352.55539158
0.17935173,398.81208449
0.18500818,430.91460253
0.19066463,454.83715613
0.19632107,477.08136427
0.20197752,498.87698768
0.20763397,520.39005677
0.21329042,535.92988157
0.21894686,538.29641825
0.22460331,535.88180717
0.23025976,517.97506521
0.23591621,492.78390205
0.24157265,469.25696910
0.24722910,451.83663163
0.25288555,443.67917044
0.25854200,445.31298922
0.26419844,455.95416439
0.26985489,475.57350182
0.27551134,504.72318735
0.28116778,542.59507749
0.28682423,586.40826349
0.29248068,633.16992322
0.29813713,680.92893089
0.30379357,728.87795188
0.30945002,777.04408946
0.31510647,826.07505045
0.32076292,888.35087180
0.32641936,966.32443172
