mtu_length,0.00000
0.04800000,0.00000000
0.05605128,434.78182510
0.06410256,536.15759251
0.07215385,653.70866962
0.08020513,788.03543064
0.08825641,939.23381344
0.09630769,1106.78349971
0.10435897,1289.30535021
0.11241026,1484.66718118
0.12046154,1690.05449245
0.12851282,1901.89978521
0.13656410,2115.94695107
0.14461538,2327.36112486
0.15266667,2530.88235884
0.16071795,2721.01848966
0.16876923,2892.26973720
0.17682051,3039.37476720
0.18487179,3157.56541382
0.19292308,3242.81511784
0.20097436,3292.06466022
0.20902564,3300.47728154
0.21707692,3271.92026848
0.22512821,3205.07321886
0.23317949,3101.89782257
0.24123077,2965.62116587
0.24928205,2800.58733417
0.25733333,2612.02396653
0.26538462,2405.67548666
0.27343590,2187.14535899
0.28148718,1960.65112303
0.28953846,1731.71864494
0.29758974,1506.42825768
0.30564103,1289.75452168
0.31369231,1086.38501048
0.32174359,900.60606335
0.32979487,735.94938162
0.33784615,594.63705270
0.34589744,477.11322820
0.35394872,382.01067633
0.36200000,306.62581094
